colour	shape	x	y	showSelected1	showSelected2	fill
#4472C4	1	-0.430280372557587	-1.13505460388082	1	first class	#4472C4
#4472C4	1	-2.80495862889104	0.465554861562886	1	first class	#4472C4
#4472C4	1	-0.424218648346508	-1.30538838715636	1	first class	#4472C4
#4472C4	1	-1.62645381074233	-0.816356675777918	1	first class	#4472C4
#4472C4	1	-1.74327320888241	-0.811207700485657	1	first class	#4472C4
#4472C4	1	-1.44329187321843	-0.998894648368376	1	first class	#4472C4
#4472C4	1	-1.39428995371035	-1.05931339671119	1	first class	#4472C4
#4472C4	1	-1.16452359625359	-1.25336168013651	1	first class	#4472C4
#4472C4	1	-2.2536334002391	-0.708553764482537	1	first class	#4472C4
#4472C4	1	-0.601894119632932	-1.61202639325077	1	first class	#4472C4
#4472C4	1	-0.925658675848336	-1.58952094618807	1	first class	#4472C4
#4472C4	1	-0.524490471100338	-1.70994643092181	1	first class	#4472C4
#4472C4	1	-0.67049222818464	-1.82046838411802	1	first class	#4472C4
#4472C4	1	-0.389273646510945	-1.93409763164425	1	first class	#4472C4
#4472C4	1	-1.68875569454952	-1.70749515696212	1	first class	#4472C4
#4472C4	1	-0.658880308575575	-2.12936309608079	1	first class	#4472C4
#4472C4	1	-2.37705955682861	-1.41499456329968	1	first class	#4472C4
#4472C4	1	-1.36722147646651	-2.04413462631653	1	first class	#4472C4
#4472C4	1	-1.15579550670533	-2.47075238389927	1	first class	#4472C4
#4472C4	1	-0.925435016634809	-2.98935169586337	1	first class	#4472C4
#4472C4	1	-1.6212405805418	-3.2146998871775	1	first class	#4472C4
#70AD47	2	0.45747996900835	2.20786780598317	2	second class	#70AD47
#70AD47	2	1.38418535782634	2.68217608051942	2	second class	#70AD47
#70AD47	2	-0.384426847384491	2.86929062242358	2	second class	#70AD47
#70AD47	2	0.899809258786438	1.71266630705141	2	second class	#70AD47
#70AD47	2	1.71670747601721	1.91017422949523	2	second class	#70AD47
#70AD47	2	-0.914359425680012	2.17658331201856	2	second class	#70AD47
#70AD47	2	0.0890783514475545	1.15802877240408	2	second class	#70AD47
#70AD47	2	0.379633322775876	1.04211587314424	2	second class	#70AD47
#70AD47	2	1.37001880991629	1.26709879077223	2	second class	#70AD47
#4472C4	1	0.433023701701037	0.98039989850586	2	first class	#4472C4
#70AD47	2	1.59394618762842	1.33295037121352	2	second class	#70AD47
#70AD47	2	0.347905219319001	0.943103222152607	2	second class	#70AD47
#70AD47	2	0.926435595873674	0.962365828532952	2	second class	#70AD47
#70AD47	2	0.431331267181498	0.864821384876168	2	second class	#70AD47
#70AD47	2	0.785420591453131	0.820443469956613	2	second class	#70AD47
#70AD47	2	2.16040261569495	1.700213649515	2	second class	#70AD47
#70AD47	2	1.45018710127266	0.981440167285362	2	second class	#70AD47
#70AD47	2	0.680007131451493	0.720886697023441	2	second class	#70AD47
#70AD47	2	0.318339521244343	0.675729727753681	2	second class	#70AD47
#4472C4	1	-0.846746661788102	1.17261167036215	2	first class	#4472C4
#70AD47	2	0.792619256398035	0.607192070558016	2	second class	#70AD47
#70AD47	2	1.49418833126783	0.822669517730394	2	second class	#70AD47
#70AD47	2	0.364263546051023	0.538355269639434	2	second class	#70AD47
#70AD47	2	0.699023873163389	0.471720095554994	2	second class	#70AD47
#70AD47	2	-0.224612614898356	0.526599363560688	2	second class	#70AD47
#70AD47	2	1.06016044043452	0.411105513740336	2	second class	#70AD47
#70AD47	2	2.58683345454085	1.5584864255653	2	second class	#70AD47
#70AD47	2	-0.276592208458037	0.426734585763114	2	second class	#70AD47
#70AD47	2	-0.664972436212003	0.536469598527614	2	second class	#70AD47
#70AD47	2	-0.115920105042845	0.249180998806552	2	second class	#70AD47
#70AD47	2	2.06309983727636	0.695816076365699	2	second class	#70AD47
#70AD47	2	0.681931625456156	0.0706378525462976	2	second class	#70AD47
#70AD47	2	2.00002880371391	0.378733305203177	2	second class	#70AD47
#70AD47	2	-0.487460310141485	-0.0751922966156808	2	second class	#70AD47
#4472C4	1	0.100025371983883	-0.236824251542456	2	first class	#4472C4
#4472C4	1	-0.0810226283917818	-0.217863699268933	2	first class	#4472C4
#70AD47	2	2.43228223854166	0.349303646689633	2	second class	#70AD47
#70AD47	2	3.08716654562835	1.01739561969325	2	second class	#70AD47
#4472C4	1	-0.512570947571515	-0.261675294870783	2	first class	#4472C4
#4472C4	1	-0.63541803786317	-0.231467075484584	2	first class	#4472C4
#4472C4	1	-1.01619026309895	-0.0561637893147008	2	first class	#4472C4
#4472C4	1	-1.83562861241005	0.595280802137792	2	first class	#4472C4
#4472C4	1	-0.178778804901911	-0.406098678782491	2	first class	#4472C4
#4472C4	1	-0.303036624595263	-0.443336801326343	2	first class	#4472C4
#4472C4	1	-1.11234621215023	-0.118892273545785	2	first class	#4472C4
#4472C4	1	0.511781168450848	-0.610156763588569	2	first class	#4472C4
#70AD47	2	1.30655786078977	-0.536449823537586	2	second class	#70AD47
#70AD47	2	1.53149619263257	-0.518394081786787	2	second class	#70AD47
#70AD47	2	-0.286300530434326	-0.640605534418578	2	second class	#70AD47
#70AD47	2	2.1780869965732	-0.523566800429762	2	second class	#70AD47
#4472C4	1	-0.310260637549223	-0.971997841219334	2	first class	#4472C4
#4472C4	1	0.124930918143108	-1.04493360901523	2	first class	#4472C4
#4472C4	1	0.358679551529044	-1.102787727343	2	first class	#4472C4
#4472C4	1	-1.47815005510862	-0.582058439800298	2	first class	#4472C4
#4472C4	1	1.40161776050478	-1.03924000273317	2	first class	#4472C4
#4472C4	1	-0.38017425210529	-1.056128739529	2	first class	#4472C4
#4472C4	1	-0.612328388440631	-1.05380504058291	2	first class	#4472C4
#4472C4	1	-0.430280372557587	-1.13505460388082	2	first class	#4472C4
#4472C4	1	-2.80495862889104	0.465554861562886	2	first class	#4472C4
#4472C4	1	-0.424218648346508	-1.30538838715636	2	first class	#4472C4
#4472C4	1	-1.62645381074233	-0.816356675777918	2	first class	#4472C4
#4472C4	1	-1.74327320888241	-0.811207700485657	2	first class	#4472C4
#4472C4	1	-1.44329187321843	-0.998894648368376	2	first class	#4472C4
#4472C4	1	-1.39428995371035	-1.05931339671119	2	first class	#4472C4
#4472C4	1	-1.16452359625359	-1.25336168013651	2	first class	#4472C4
#4472C4	1	-2.2536334002391	-0.708553764482537	2	first class	#4472C4
#4472C4	1	-0.601894119632932	-1.61202639325077	2	first class	#4472C4
#4472C4	1	-0.925658675848336	-1.58952094618807	2	first class	#4472C4
#4472C4	1	-0.524490471100338	-1.70994643092181	2	first class	#4472C4
#4472C4	1	-0.67049222818464	-1.82046838411802	2	first class	#4472C4
#4472C4	1	-0.389273646510945	-1.93409763164425	2	first class	#4472C4
#4472C4	1	-1.68875569454952	-1.70749515696212	2	first class	#4472C4
#4472C4	1	-0.658880308575575	-2.12936309608079	2	first class	#4472C4
#4472C4	1	-2.37705955682861	-1.41499456329968	2	first class	#4472C4
#4472C4	1	-1.36722147646651	-2.04413462631653	2	first class	#4472C4
#4472C4	1	-1.15579550670533	-2.47075238389927	2	first class	#4472C4
#4472C4	1	-0.925435016634809	-2.98935169586337	2	first class	#4472C4
#4472C4	1	-1.6212405805418	-3.2146998871775	2	first class	#4472C4
#70AD47	2	1.38418535782634	2.68217608051942	3	second class	#70AD47
#70AD47	2	-0.384426847384491	2.86929062242358	3	second class	#70AD47
#70AD47	2	0.899809258786438	1.71266630705141	3	second class	#70AD47
#70AD47	2	1.71670747601721	1.91017422949523	3	second class	#70AD47
#70AD47	2	-0.914359425680012	2.17658331201856	3	second class	#70AD47
#70AD47	2	0.0890783514475545	1.15802877240408	3	second class	#70AD47
#70AD47	2	0.379633322775876	1.04211587314424	3	second class	#70AD47
#70AD47	2	1.37001880991629	1.26709879077223	3	second class	#70AD47
#4472C4	1	0.433023701701037	0.98039989850586	3	first class	#4472C4
#70AD47	2	1.59394618762842	1.33295037121352	3	second class	#70AD47
#70AD47	2	0.347905219319001	0.943103222152607	3	second class	#70AD47
#70AD47	2	0.926435595873674	0.962365828532952	3	second class	#70AD47
#70AD47	2	0.431331267181498	0.864821384876168	3	second class	#70AD47
#70AD47	2	0.785420591453131	0.820443469956613	3	second class	#70AD47
#70AD47	2	2.16040261569495	1.700213649515	3	second class	#70AD47
#70AD47	2	1.45018710127266	0.981440167285362	3	second class	#70AD47
#70AD47	2	0.680007131451493	0.720886697023441	3	second class	#70AD47
#70AD47	2	0.318339521244343	0.675729727753681	3	second class	#70AD47
#4472C4	1	-0.846746661788102	1.17261167036215	3	first class	#4472C4
#70AD47	2	0.792619256398035	0.607192070558016	3	second class	#70AD47
#70AD47	2	1.49418833126783	0.822669517730394	3	second class	#70AD47
#70AD47	2	0.364263546051023	0.538355269639434	3	second class	#70AD47
#70AD47	2	0.699023873163389	0.471720095554994	3	second class	#70AD47
#70AD47	2	-0.224612614898356	0.526599363560688	3	second class	#70AD47
#70AD47	2	1.06016044043452	0.411105513740336	3	second class	#70AD47
#70AD47	2	2.58683345454085	1.5584864255653	3	second class	#70AD47
#70AD47	2	-0.276592208458037	0.426734585763114	3	second class	#70AD47
#70AD47	2	-0.664972436212003	0.536469598527614	3	second class	#70AD47
#70AD47	2	-0.115920105042845	0.249180998806552	3	second class	#70AD47
#70AD47	2	2.06309983727636	0.695816076365699	3	second class	#70AD47
#70AD47	2	0.681931625456156	0.0706378525462976	3	second class	#70AD47
#70AD47	2	2.00002880371391	0.378733305203177	3	second class	#70AD47
#70AD47	2	-0.487460310141485	-0.0751922966156808	3	second class	#70AD47
#4472C4	1	0.100025371983883	-0.236824251542456	3	first class	#4472C4
#4472C4	1	-0.0810226283917818	-0.217863699268933	3	first class	#4472C4
#70AD47	2	2.43228223854166	0.349303646689633	3	second class	#70AD47
#70AD47	2	3.08716654562835	1.01739561969325	3	second class	#70AD47
#4472C4	1	-0.512570947571515	-0.261675294870783	3	first class	#4472C4
#4472C4	1	-0.63541803786317	-0.231467075484584	3	first class	#4472C4
#4472C4	1	-1.01619026309895	-0.0561637893147008	3	first class	#4472C4
#4472C4	1	-1.83562861241005	0.595280802137792	3	first class	#4472C4
#4472C4	1	-0.178778804901911	-0.406098678782491	3	first class	#4472C4
#4472C4	1	-0.303036624595263	-0.443336801326343	3	first class	#4472C4
#4472C4	1	-1.11234621215023	-0.118892273545785	3	first class	#4472C4
#4472C4	1	0.511781168450848	-0.610156763588569	3	first class	#4472C4
#70AD47	2	1.30655786078977	-0.536449823537586	3	second class	#70AD47
#70AD47	2	1.53149619263257	-0.518394081786787	3	second class	#70AD47
#70AD47	2	-0.286300530434326	-0.640605534418578	3	second class	#70AD47
#70AD47	2	2.1780869965732	-0.523566800429762	3	second class	#70AD47
#4472C4	1	-0.310260637549223	-0.971997841219334	3	first class	#4472C4
#4472C4	1	0.124930918143108	-1.04493360901523	3	first class	#4472C4
#4472C4	1	0.358679551529044	-1.102787727343	3	first class	#4472C4
#4472C4	1	-1.47815005510862	-0.582058439800298	3	first class	#4472C4
#4472C4	1	1.40161776050478	-1.03924000273317	3	first class	#4472C4
#4472C4	1	-0.38017425210529	-1.056128739529	3	first class	#4472C4
#4472C4	1	-0.612328388440631	-1.05380504058291	3	first class	#4472C4
#4472C4	1	-0.430280372557587	-1.13505460388082	3	first class	#4472C4
#4472C4	1	-2.80495862889104	0.465554861562886	3	first class	#4472C4
#4472C4	1	-0.424218648346508	-1.30538838715636	3	first class	#4472C4
#4472C4	1	-1.62645381074233	-0.816356675777918	3	first class	#4472C4
#4472C4	1	-1.74327320888241	-0.811207700485657	3	first class	#4472C4
#4472C4	1	-1.44329187321843	-0.998894648368376	3	first class	#4472C4
#4472C4	1	-1.39428995371035	-1.05931339671119	3	first class	#4472C4
#4472C4	1	-1.16452359625359	-1.25336168013651	3	first class	#4472C4
#4472C4	1	-2.2536334002391	-0.708553764482537	3	first class	#4472C4
#4472C4	1	-0.601894119632932	-1.61202639325077	3	first class	#4472C4
#4472C4	1	-0.925658675848336	-1.58952094618807	3	first class	#4472C4
#4472C4	1	-0.524490471100338	-1.70994643092181	3	first class	#4472C4
#4472C4	1	-0.67049222818464	-1.82046838411802	3	first class	#4472C4
#4472C4	1	-0.389273646510945	-1.93409763164425	3	first class	#4472C4
#4472C4	1	-1.68875569454952	-1.70749515696212	3	first class	#4472C4
#4472C4	1	-0.658880308575575	-2.12936309608079	3	first class	#4472C4
#4472C4	1	-2.37705955682861	-1.41499456329968	3	first class	#4472C4
#4472C4	1	-1.36722147646651	-2.04413462631653	3	first class	#4472C4
#4472C4	1	-1.15579550670533	-2.47075238389927	3	first class	#4472C4
#4472C4	1	-0.925435016634809	-2.98935169586337	3	first class	#4472C4
#4472C4	1	-1.6212405805418	-3.2146998871775	3	first class	#4472C4
#70AD47	2	-0.384426847384491	2.86929062242358	4	second class	#70AD47
#70AD47	2	0.899809258786438	1.71266630705141	4	second class	#70AD47
#70AD47	2	1.71670747601721	1.91017422949523	4	second class	#70AD47
#70AD47	2	-0.914359425680012	2.17658331201856	4	second class	#70AD47
#70AD47	2	0.0890783514475545	1.15802877240408	4	second class	#70AD47
#70AD47	2	0.379633322775876	1.04211587314424	4	second class	#70AD47
#70AD47	2	1.37001880991629	1.26709879077223	4	second class	#70AD47
#4472C4	1	0.433023701701037	0.98039989850586	4	first class	#4472C4
#70AD47	2	1.59394618762842	1.33295037121352	4	second class	#70AD47
#70AD47	2	0.347905219319001	0.943103222152607	4	second class	#70AD47
#70AD47	2	0.926435595873674	0.962365828532952	4	second class	#70AD47
#70AD47	2	0.431331267181498	0.864821384876168	4	second class	#70AD47
#70AD47	2	0.785420591453131	0.820443469956613	4	second class	#70AD47
#70AD47	2	2.16040261569495	1.700213649515	4	second class	#70AD47
#70AD47	2	1.45018710127266	0.981440167285362	4	second class	#70AD47
#70AD47	2	0.680007131451493	0.720886697023441	4	second class	#70AD47
#70AD47	2	0.318339521244343	0.675729727753681	4	second class	#70AD47
#4472C4	1	-0.846746661788102	1.17261167036215	4	first class	#4472C4
#70AD47	2	0.792619256398035	0.607192070558016	4	second class	#70AD47
#70AD47	2	1.49418833126783	0.822669517730394	4	second class	#70AD47
#70AD47	2	0.364263546051023	0.538355269639434	4	second class	#70AD47
#70AD47	2	0.699023873163389	0.471720095554994	4	second class	#70AD47
#70AD47	2	-0.224612614898356	0.526599363560688	4	second class	#70AD47
#70AD47	2	1.06016044043452	0.411105513740336	4	second class	#70AD47
#70AD47	2	2.58683345454085	1.5584864255653	4	second class	#70AD47
#70AD47	2	-0.276592208458037	0.426734585763114	4	second class	#70AD47
#70AD47	2	-0.664972436212003	0.536469598527614	4	second class	#70AD47
#70AD47	2	-0.115920105042845	0.249180998806552	4	second class	#70AD47
#70AD47	2	2.06309983727636	0.695816076365699	4	second class	#70AD47
#70AD47	2	0.681931625456156	0.0706378525462976	4	second class	#70AD47
#70AD47	2	2.00002880371391	0.378733305203177	4	second class	#70AD47
#70AD47	2	-0.487460310141485	-0.0751922966156808	4	second class	#70AD47
#4472C4	1	0.100025371983883	-0.236824251542456	4	first class	#4472C4
#4472C4	1	-0.0810226283917818	-0.217863699268933	4	first class	#4472C4
#70AD47	2	2.43228223854166	0.349303646689633	4	second class	#70AD47
#70AD47	2	3.08716654562835	1.01739561969325	4	second class	#70AD47
#4472C4	1	-0.512570947571515	-0.261675294870783	4	first class	#4472C4
#4472C4	1	-0.63541803786317	-0.231467075484584	4	first class	#4472C4
#4472C4	1	-1.01619026309895	-0.0561637893147008	4	first class	#4472C4
#4472C4	1	-1.83562861241005	0.595280802137792	4	first class	#4472C4
#4472C4	1	-0.178778804901911	-0.406098678782491	4	first class	#4472C4
#4472C4	1	-0.303036624595263	-0.443336801326343	4	first class	#4472C4
#4472C4	1	-1.11234621215023	-0.118892273545785	4	first class	#4472C4
#4472C4	1	0.511781168450848	-0.610156763588569	4	first class	#4472C4
#70AD47	2	1.30655786078977	-0.536449823537586	4	second class	#70AD47
#70AD47	2	1.53149619263257	-0.518394081786787	4	second class	#70AD47
#70AD47	2	-0.286300530434326	-0.640605534418578	4	second class	#70AD47
#70AD47	2	2.1780869965732	-0.523566800429762	4	second class	#70AD47
#4472C4	1	-0.310260637549223	-0.971997841219334	4	first class	#4472C4
#4472C4	1	0.124930918143108	-1.04493360901523	4	first class	#4472C4
#4472C4	1	0.358679551529044	-1.102787727343	4	first class	#4472C4
#4472C4	1	-1.47815005510862	-0.582058439800298	4	first class	#4472C4
#4472C4	1	1.40161776050478	-1.03924000273317	4	first class	#4472C4
#4472C4	1	-0.38017425210529	-1.056128739529	4	first class	#4472C4
#4472C4	1	-0.612328388440631	-1.05380504058291	4	first class	#4472C4
#4472C4	1	-0.430280372557587	-1.13505460388082	4	first class	#4472C4
#4472C4	1	-2.80495862889104	0.465554861562886	4	first class	#4472C4
#4472C4	1	-0.424218648346508	-1.30538838715636	4	first class	#4472C4
#4472C4	1	-1.62645381074233	-0.816356675777918	4	first class	#4472C4
#4472C4	1	-1.74327320888241	-0.811207700485657	4	first class	#4472C4
#4472C4	1	-1.44329187321843	-0.998894648368376	4	first class	#4472C4
#4472C4	1	-1.39428995371035	-1.05931339671119	4	first class	#4472C4
#4472C4	1	-1.16452359625359	-1.25336168013651	4	first class	#4472C4
#4472C4	1	-2.2536334002391	-0.708553764482537	4	first class	#4472C4
#4472C4	1	-0.601894119632932	-1.61202639325077	4	first class	#4472C4
#4472C4	1	-0.925658675848336	-1.58952094618807	4	first class	#4472C4
#4472C4	1	-0.524490471100338	-1.70994643092181	4	first class	#4472C4
#4472C4	1	-0.67049222818464	-1.82046838411802	4	first class	#4472C4
#4472C4	1	-0.389273646510945	-1.93409763164425	4	first class	#4472C4
#4472C4	1	-1.68875569454952	-1.70749515696212	4	first class	#4472C4
#4472C4	1	-0.658880308575575	-2.12936309608079	4	first class	#4472C4
#4472C4	1	-2.37705955682861	-1.41499456329968	4	first class	#4472C4
#4472C4	1	-1.36722147646651	-2.04413462631653	4	first class	#4472C4
#4472C4	1	-1.15579550670533	-2.47075238389927	4	first class	#4472C4
#4472C4	1	-0.925435016634809	-2.98935169586337	4	first class	#4472C4
#4472C4	1	-1.6212405805418	-3.2146998871775	4	first class	#4472C4
#70AD47	2	0.899809258786438	1.71266630705141	5	second class	#70AD47
#70AD47	2	1.71670747601721	1.91017422949523	5	second class	#70AD47
#70AD47	2	-0.914359425680012	2.17658331201856	5	second class	#70AD47
#70AD47	2	0.0890783514475545	1.15802877240408	5	second class	#70AD47
#70AD47	2	0.379633322775876	1.04211587314424	5	second class	#70AD47
#70AD47	2	1.37001880991629	1.26709879077223	5	second class	#70AD47
#4472C4	1	0.433023701701037	0.98039989850586	5	first class	#4472C4
#70AD47	2	1.59394618762842	1.33295037121352	5	second class	#70AD47
#70AD47	2	0.347905219319001	0.943103222152607	5	second class	#70AD47
#70AD47	2	0.926435595873674	0.962365828532952	5	second class	#70AD47
#70AD47	2	0.431331267181498	0.864821384876168	5	second class	#70AD47
#70AD47	2	0.785420591453131	0.820443469956613	5	second class	#70AD47
#70AD47	2	2.16040261569495	1.700213649515	5	second class	#70AD47
#70AD47	2	1.45018710127266	0.981440167285362	5	second class	#70AD47
#70AD47	2	0.680007131451493	0.720886697023441	5	second class	#70AD47
#70AD47	2	0.318339521244343	0.675729727753681	5	second class	#70AD47
#4472C4	1	-0.846746661788102	1.17261167036215	5	first class	#4472C4
#70AD47	2	0.792619256398035	0.607192070558016	5	second class	#70AD47
#70AD47	2	1.49418833126783	0.822669517730394	5	second class	#70AD47
#70AD47	2	0.364263546051023	0.538355269639434	5	second class	#70AD47
#70AD47	2	0.699023873163389	0.471720095554994	5	second class	#70AD47
#70AD47	2	-0.224612614898356	0.526599363560688	5	second class	#70AD47
#70AD47	2	1.06016044043452	0.411105513740336	5	second class	#70AD47
#70AD47	2	2.58683345454085	1.5584864255653	5	second class	#70AD47
#70AD47	2	-0.276592208458037	0.426734585763114	5	second class	#70AD47
#70AD47	2	-0.664972436212003	0.536469598527614	5	second class	#70AD47
#70AD47	2	-0.115920105042845	0.249180998806552	5	second class	#70AD47
#70AD47	2	2.06309983727636	0.695816076365699	5	second class	#70AD47
#70AD47	2	0.681931625456156	0.0706378525462976	5	second class	#70AD47
#70AD47	2	2.00002880371391	0.378733305203177	5	second class	#70AD47
#70AD47	2	-0.487460310141485	-0.0751922966156808	5	second class	#70AD47
#4472C4	1	0.100025371983883	-0.236824251542456	5	first class	#4472C4
#4472C4	1	-0.0810226283917818	-0.217863699268933	5	first class	#4472C4
#70AD47	2	2.43228223854166	0.349303646689633	5	second class	#70AD47
#70AD47	2	3.08716654562835	1.01739561969325	5	second class	#70AD47
#4472C4	1	-0.512570947571515	-0.261675294870783	5	first class	#4472C4
#4472C4	1	-0.63541803786317	-0.231467075484584	5	first class	#4472C4
#4472C4	1	-1.01619026309895	-0.0561637893147008	5	first class	#4472C4
#4472C4	1	-1.83562861241005	0.595280802137792	5	first class	#4472C4
#4472C4	1	-0.178778804901911	-0.406098678782491	5	first class	#4472C4
#4472C4	1	-0.303036624595263	-0.443336801326343	5	first class	#4472C4
#4472C4	1	-1.11234621215023	-0.118892273545785	5	first class	#4472C4
#4472C4	1	0.511781168450848	-0.610156763588569	5	first class	#4472C4
#70AD47	2	1.30655786078977	-0.536449823537586	5	second class	#70AD47
#70AD47	2	1.53149619263257	-0.518394081786787	5	second class	#70AD47
#70AD47	2	-0.286300530434326	-0.640605534418578	5	second class	#70AD47
#70AD47	2	2.1780869965732	-0.523566800429762	5	second class	#70AD47
#4472C4	1	-0.310260637549223	-0.971997841219334	5	first class	#4472C4
#4472C4	1	0.124930918143108	-1.04493360901523	5	first class	#4472C4
#4472C4	1	0.358679551529044	-1.102787727343	5	first class	#4472C4
#4472C4	1	-1.47815005510862	-0.582058439800298	5	first class	#4472C4
#4472C4	1	1.40161776050478	-1.03924000273317	5	first class	#4472C4
#4472C4	1	-0.38017425210529	-1.056128739529	5	first class	#4472C4
#4472C4	1	-0.612328388440631	-1.05380504058291	5	first class	#4472C4
#4472C4	1	-0.430280372557587	-1.13505460388082	5	first class	#4472C4
#4472C4	1	-2.80495862889104	0.465554861562886	5	first class	#4472C4
#4472C4	1	-0.424218648346508	-1.30538838715636	5	first class	#4472C4
#4472C4	1	-1.62645381074233	-0.816356675777918	5	first class	#4472C4
#4472C4	1	-1.74327320888241	-0.811207700485657	5	first class	#4472C4
#4472C4	1	-1.44329187321843	-0.998894648368376	5	first class	#4472C4
#4472C4	1	-1.39428995371035	-1.05931339671119	5	first class	#4472C4
#4472C4	1	-1.16452359625359	-1.25336168013651	5	first class	#4472C4
#4472C4	1	-2.2536334002391	-0.708553764482537	5	first class	#4472C4
#4472C4	1	-0.601894119632932	-1.61202639325077	5	first class	#4472C4
#4472C4	1	-0.925658675848336	-1.58952094618807	5	first class	#4472C4
#4472C4	1	-0.524490471100338	-1.70994643092181	5	first class	#4472C4
#4472C4	1	-0.67049222818464	-1.82046838411802	5	first class	#4472C4
#4472C4	1	-0.389273646510945	-1.93409763164425	5	first class	#4472C4
#4472C4	1	-1.68875569454952	-1.70749515696212	5	first class	#4472C4
#4472C4	1	-0.658880308575575	-2.12936309608079	5	first class	#4472C4
#4472C4	1	-2.37705955682861	-1.41499456329968	5	first class	#4472C4
#4472C4	1	-1.36722147646651	-2.04413462631653	5	first class	#4472C4
#4472C4	1	-1.15579550670533	-2.47075238389927	5	first class	#4472C4
#4472C4	1	-0.925435016634809	-2.98935169586337	5	first class	#4472C4
#4472C4	1	-1.6212405805418	-3.2146998871775	5	first class	#4472C4
#70AD47	2	1.71670747601721	1.91017422949523	6	second class	#70AD47
